KEid_target	KEid	AOPid_source	AOPid	AOPtitle
https://identifiers.org/aop.events/398	https://identifiers.org/aop.events/398	https://identifiers.org/aop/39	https://identifiers.org/aop/39	Covalent Binding, Protein, leading to Increase, Allergic Respiratory Hypersensitivity Response
https://identifiers.org/aop.events/1496	https://identifiers.org/aop.events/1496	https://identifiers.org/aop/39	https://identifiers.org/aop/39	Covalent Binding, Protein, leading to Increase, Allergic Respiratory Hypersensitivity Response
https://identifiers.org/aop.events/1867	https://identifiers.org/aop.events/1867	https://identifiers.org/aop/392	https://identifiers.org/aop/392	Decreased fibrinolysis and activated bradykinin system leading to hyperinflammation
https://identifiers.org/aop.events/1496	https://identifiers.org/aop.events/1496	https://identifiers.org/aop/392	https://identifiers.org/aop/392	Decreased fibrinolysis and activated bradykinin system leading to hyperinflammation
https://identifiers.org/aop.events/1868	https://identifiers.org/aop.events/1868	https://identifiers.org/aop/392	https://identifiers.org/aop/392	Decreased fibrinolysis and activated bradykinin system leading to hyperinflammation
https://identifiers.org/aop.events/1866	https://identifiers.org/aop.events/1866	https://identifiers.org/aop/392	https://identifiers.org/aop/392	Decreased fibrinolysis and activated bradykinin system leading to hyperinflammation
https://identifiers.org/aop.events/1847	https://identifiers.org/aop.events/1847	https://identifiers.org/aop/394	https://identifiers.org/aop/394	SARS-CoV-2 infection of olfactory epithelium leading to impaired olfactory function (short-term anosmia)
https://identifiers.org/aop.events/1738	https://identifiers.org/aop.events/1738	https://identifiers.org/aop/394	https://identifiers.org/aop/394	SARS-CoV-2 infection of olfactory epithelium leading to impaired olfactory function (short-term anosmia)
https://identifiers.org/aop.events/1738	https://identifiers.org/aop.events/1738	https://identifiers.org/aop/395	https://identifiers.org/aop/395	Binding of Sars-CoV-2 spike protein to ACE 2 receptors expressed on pericytes leads to disseminated intravascular coagulation resulting in cerebrovascular disease (stroke)
https://identifiers.org/aop.events/1846	https://identifiers.org/aop.events/1846	https://identifiers.org/aop/395	https://identifiers.org/aop/395	Binding of Sars-CoV-2 spike protein to ACE 2 receptors expressed on pericytes leads to disseminated intravascular coagulation resulting in cerebrovascular disease (stroke)
https://identifiers.org/aop.events/155	https://identifiers.org/aop.events/155	https://identifiers.org/aop/397	https://identifiers.org/aop/397	Bulky DNA adducts leading to mutations
https://identifiers.org/aop.events/1881	https://identifiers.org/aop.events/1881	https://identifiers.org/aop/398	https://identifiers.org/aop/398	Inhibition of ALDH1A (RALDH) leading to impaired fertility via disrupted meiotic initiation of fetal oogonia of the ovary
https://identifiers.org/aop.events/1880	https://identifiers.org/aop.events/1880	https://identifiers.org/aop/398	https://identifiers.org/aop/398	Inhibition of ALDH1A (RALDH) leading to impaired fertility via disrupted meiotic initiation of fetal oogonia of the ovary
https://identifiers.org/aop.events/1885	https://identifiers.org/aop.events/1885	https://identifiers.org/aop/399	https://identifiers.org/aop/399	Inhibition of Fyna leading to increased mortality via decreased eye size (Microphthalmos)
https://identifiers.org/aop.events/1884	https://identifiers.org/aop.events/1884	https://identifiers.org/aop/399	https://identifiers.org/aop/399	Inhibition of Fyna leading to increased mortality via decreased eye size (Microphthalmos)
https://identifiers.org/aop.events/398	https://identifiers.org/aop.events/398	https://identifiers.org/aop/40	https://identifiers.org/aop/40	Covalent Protein binding leading to Skin Sensitisation
https://identifiers.org/aop.events/826	https://identifiers.org/aop.events/826	https://identifiers.org/aop/40	https://identifiers.org/aop/40	Covalent Protein binding leading to Skin Sensitisation
https://identifiers.org/aop.events/1888	https://identifiers.org/aop.events/1888	https://identifiers.org/aop/400	https://identifiers.org/aop/400	Increased (ectopic) concentration of all-trans retinoic acid (ATRA) if fetal testis leading to reduced sperm count, males
https://identifiers.org/aop.events/1889	https://identifiers.org/aop.events/1889	https://identifiers.org/aop/400	https://identifiers.org/aop/400	Increased (ectopic) concentration of all-trans retinoic acid (ATRA) if fetal testis leading to reduced sperm count, males
https://identifiers.org/aop.events/277	https://identifiers.org/aop.events/277	https://identifiers.org/aop/402	https://identifiers.org/aop/402	Thyroid peroxidase (TPO) inhibition leads to periventricular heterotopia formation in the developing rat brain
https://identifiers.org/aop.events/1895	https://identifiers.org/aop.events/1895	https://identifiers.org/aop/406	https://identifiers.org/aop/406	SARS-CoV-2 infection leading to hyperinflammation
https://identifiers.org/aop.events/1847	https://identifiers.org/aop.events/1847	https://identifiers.org/aop/406	https://identifiers.org/aop/406	SARS-CoV-2 infection leading to hyperinflammation
https://identifiers.org/aop.events/1738	https://identifiers.org/aop.events/1738	https://identifiers.org/aop/406	https://identifiers.org/aop/406	SARS-CoV-2 infection leading to hyperinflammation
https://identifiers.org/aop.events/1868	https://identifiers.org/aop.events/1868	https://identifiers.org/aop/406	https://identifiers.org/aop/406	SARS-CoV-2 infection leading to hyperinflammation
https://identifiers.org/aop.events/1869	https://identifiers.org/aop.events/1869	https://identifiers.org/aop/406	https://identifiers.org/aop/406	SARS-CoV-2 infection leading to hyperinflammation
https://identifiers.org/aop.events/1869	https://identifiers.org/aop.events/1869	https://identifiers.org/aop/407	https://identifiers.org/aop/407	SARS-CoV-2 infection leading to pyroptosis
https://identifiers.org/aop.events/1967	https://identifiers.org/aop.events/1967	https://identifiers.org/aop/407	https://identifiers.org/aop/407	SARS-CoV-2 infection leading to pyroptosis
https://identifiers.org/aop.events/1895	https://identifiers.org/aop.events/1895	https://identifiers.org/aop/407	https://identifiers.org/aop/407	SARS-CoV-2 infection leading to pyroptosis
https://identifiers.org/aop.events/1847	https://identifiers.org/aop.events/1847	https://identifiers.org/aop/407	https://identifiers.org/aop/407	SARS-CoV-2 infection leading to pyroptosis
https://identifiers.org/aop.events/1738	https://identifiers.org/aop.events/1738	https://identifiers.org/aop/407	https://identifiers.org/aop/407	SARS-CoV-2 infection leading to pyroptosis
https://identifiers.org/aop.events/1496	https://identifiers.org/aop.events/1496	https://identifiers.org/aop/409	https://identifiers.org/aop/409	Frustrated phagocytosis leads to malignant mesothelioma
https://identifiers.org/aop.events/854	https://identifiers.org/aop.events/854	https://identifiers.org/aop/41	https://identifiers.org/aop/41	Sustained AhR Activation leading to Rodent Liver Tumours
https://identifiers.org/aop.events/165	https://identifiers.org/aop.events/165	https://identifiers.org/aop/41	https://identifiers.org/aop/41	Sustained AhR Activation leading to Rodent Liver Tumours
https://identifiers.org/aop.events/1647	https://identifiers.org/aop.events/1647	https://identifiers.org/aop/410	https://identifiers.org/aop/410	GSK3beta inactivation leading to increased mortality via defects in developing inner ear
https://identifiers.org/aop.events/1825	https://identifiers.org/aop.events/1825	https://identifiers.org/aop/410	https://identifiers.org/aop/410	GSK3beta inactivation leading to increased mortality via defects in developing inner ear
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/411	https://identifiers.org/aop/411	Oxidative stress Leading to Decreased Lung Function 
https://identifiers.org/aop.events/1908	https://identifiers.org/aop.events/1908	https://identifiers.org/aop/411	https://identifiers.org/aop/411	Oxidative stress Leading to Decreased Lung Function 
https://identifiers.org/aop.events/1857	https://identifiers.org/aop.events/1857	https://identifiers.org/aop/412	https://identifiers.org/aop/412	Endothelial cell dysfunction leading to thromboinflammation
https://identifiers.org/aop.events/87	https://identifiers.org/aop.events/87	https://identifiers.org/aop/412	https://identifiers.org/aop/412	Endothelial cell dysfunction leading to thromboinflammation
https://identifiers.org/aop.events/1501	https://identifiers.org/aop.events/1501	https://identifiers.org/aop/415	https://identifiers.org/aop/415	Aryl hydrocarbon receptor activation leading to lung fibrosis through IL-6 toxicity pathway
https://identifiers.org/aop.events/18	https://identifiers.org/aop.events/18	https://identifiers.org/aop/415	https://identifiers.org/aop/415	Aryl hydrocarbon receptor activation leading to lung fibrosis through IL-6 toxicity pathway
https://identifiers.org/aop.events/1457	https://identifiers.org/aop.events/1457	https://identifiers.org/aop/415	https://identifiers.org/aop/415	Aryl hydrocarbon receptor activation leading to lung fibrosis through IL-6 toxicity pathway
https://identifiers.org/aop.events/18	https://identifiers.org/aop.events/18	https://identifiers.org/aop/416	https://identifiers.org/aop/416	Aryl hydrocarbon receptor activation leading to lung cancer through IL-6 toxicity pathway
https://identifiers.org/aop.events/18	https://identifiers.org/aop.events/18	https://identifiers.org/aop/417	https://identifiers.org/aop/417	Aryl hydrocarbon receptor activation leading to lung cancer through AHR-ARNT toxicity pathway
https://identifiers.org/aop.events/1262	https://identifiers.org/aop.events/1262	https://identifiers.org/aop/419	https://identifiers.org/aop/419	Aryl hydrocarbon receptor activation leading to impaired lung function through P53 toxicity pathway
https://identifiers.org/aop.events/18	https://identifiers.org/aop.events/18	https://identifiers.org/aop/419	https://identifiers.org/aop/419	Aryl hydrocarbon receptor activation leading to impaired lung function through P53 toxicity pathway
https://identifiers.org/aop.events/277	https://identifiers.org/aop.events/277	https://identifiers.org/aop/42	https://identifiers.org/aop/42	Inhibition of Thyroperoxidase and Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/281	https://identifiers.org/aop.events/281	https://identifiers.org/aop/42	https://identifiers.org/aop/42	Inhibition of Thyroperoxidase and Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/423	https://identifiers.org/aop/423	 Toxicological mechanisms of hepatocyte apoptosis through the PARP1 dependent cell death pathway 
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/424	https://identifiers.org/aop/424	Oxidative stress Leading to Decreased Lung Function via CFTR dysfunction
https://identifiers.org/aop.events/1908	https://identifiers.org/aop.events/1908	https://identifiers.org/aop/424	https://identifiers.org/aop/424	Oxidative stress Leading to Decreased Lung Function via CFTR dysfunction
https://identifiers.org/aop.events/1908	https://identifiers.org/aop.events/1908	https://identifiers.org/aop/425	https://identifiers.org/aop/425	Oxidative Stress Leading to Decreased Lung Function via Decreased FOXJ1
https://identifiers.org/aop.events/1911	https://identifiers.org/aop.events/1911	https://identifiers.org/aop/425	https://identifiers.org/aop/425	Oxidative Stress Leading to Decreased Lung Function via Decreased FOXJ1
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/425	https://identifiers.org/aop/425	Oxidative Stress Leading to Decreased Lung Function via Decreased FOXJ1
https://identifiers.org/aop.events/1738	https://identifiers.org/aop.events/1738	https://identifiers.org/aop/426	https://identifiers.org/aop/426	SARS-CoV-2 spike protein binding to ACE2 receptors expressed on pericytes leads to endothelial cell dysfunction, microvascular injury and myocardial infarction. 
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/429	https://identifiers.org/aop/429	A cholesterol/glucose dysmetabolism initiated Tau-driven AOP toward memory loss (AO) in sporadic Alzheimer's Disease with plausible MIE's plug-ins for environmental neurotoxicants
https://identifiers.org/aop.events/188	https://identifiers.org/aop.events/188	https://identifiers.org/aop/429	https://identifiers.org/aop/429	A cholesterol/glucose dysmetabolism initiated Tau-driven AOP toward memory loss (AO) in sporadic Alzheimer's Disease with plausible MIE's plug-ins for environmental neurotoxicants
https://identifiers.org/aop.events/28	https://identifiers.org/aop.events/28	https://identifiers.org/aop/43	https://identifiers.org/aop/43	Disruption of VEGFR Signaling Leading to Developmental Defects
https://identifiers.org/aop.events/305	https://identifiers.org/aop.events/305	https://identifiers.org/aop/43	https://identifiers.org/aop/43	Disruption of VEGFR Signaling Leading to Developmental Defects
https://identifiers.org/aop.events/1738	https://identifiers.org/aop.events/1738	https://identifiers.org/aop/430	https://identifiers.org/aop/430	Binding of SARS-CoV-2 to ACE2 leads to viral infection proliferation
https://identifiers.org/aop.events/1901	https://identifiers.org/aop.events/1901	https://identifiers.org/aop/430	https://identifiers.org/aop/430	Binding of SARS-CoV-2 to ACE2 leads to viral infection proliferation
https://identifiers.org/aop.events/1847	https://identifiers.org/aop.events/1847	https://identifiers.org/aop/430	https://identifiers.org/aop/430	Binding of SARS-CoV-2 to ACE2 leads to viral infection proliferation
https://identifiers.org/aop.events/155	https://identifiers.org/aop.events/155	https://identifiers.org/aop/432	https://identifiers.org/aop/432	Deposition of Energy by Ionizing Radiation leading to Acute Myeloid Leukemia
https://identifiers.org/aop.events/1493	https://identifiers.org/aop.events/1493	https://identifiers.org/aop/432	https://identifiers.org/aop/432	Deposition of Energy by Ionizing Radiation leading to Acute Myeloid Leukemia
https://identifiers.org/aop.events/1632	https://identifiers.org/aop.events/1632	https://identifiers.org/aop/432	https://identifiers.org/aop/432	Deposition of Energy by Ionizing Radiation leading to Acute Myeloid Leukemia
https://identifiers.org/aop.events/1557	https://identifiers.org/aop.events/1557	https://identifiers.org/aop/436	https://identifiers.org/aop/436	Inhibition of RALDH2 causes reduced all-trans retinoic acid levels, leading to transposition of the great arteries
https://identifiers.org/aop.events/1880	https://identifiers.org/aop.events/1880	https://identifiers.org/aop/436	https://identifiers.org/aop/436	Inhibition of RALDH2 causes reduced all-trans retinoic acid levels, leading to transposition of the great arteries
https://identifiers.org/aop.events/1881	https://identifiers.org/aop.events/1881	https://identifiers.org/aop/436	https://identifiers.org/aop/436	Inhibition of RALDH2 causes reduced all-trans retinoic acid levels, leading to transposition of the great arteries
https://identifiers.org/aop.events/1969	https://identifiers.org/aop.events/1969	https://identifiers.org/aop/437	https://identifiers.org/aop/437	Inhibition of mitochondrial electron transport chain (ETC) complexes leading to kidney toxicity
https://identifiers.org/aop.events/105	https://identifiers.org/aop.events/105	https://identifiers.org/aop/437	https://identifiers.org/aop/437	Inhibition of mitochondrial electron transport chain (ETC) complexes leading to kidney toxicity
https://identifiers.org/aop.events/709	https://identifiers.org/aop.events/709	https://identifiers.org/aop/437	https://identifiers.org/aop/437	Inhibition of mitochondrial electron transport chain (ETC) complexes leading to kidney toxicity
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/437	https://identifiers.org/aop/437	Inhibition of mitochondrial electron transport chain (ETC) complexes leading to kidney toxicity
https://identifiers.org/aop.events/814	https://identifiers.org/aop.events/814	https://identifiers.org/aop/437	https://identifiers.org/aop/437	Inhibition of mitochondrial electron transport chain (ETC) complexes leading to kidney toxicity
https://identifiers.org/aop.events/149	https://identifiers.org/aop.events/149	https://identifiers.org/aop/439	https://identifiers.org/aop/439	Activation of the AhR leading to metastatic breast cancer 
https://identifiers.org/aop.events/18	https://identifiers.org/aop.events/18	https://identifiers.org/aop/439	https://identifiers.org/aop/439	Activation of the AhR leading to metastatic breast cancer 
https://identifiers.org/aop.events/1971	https://identifiers.org/aop.events/1971	https://identifiers.org/aop/439	https://identifiers.org/aop/439	Activation of the AhR leading to metastatic breast cancer 
https://identifiers.org/aop.events/1262	https://identifiers.org/aop.events/1262	https://identifiers.org/aop/439	https://identifiers.org/aop/439	Activation of the AhR leading to metastatic breast cancer 
https://identifiers.org/aop.events/1046	https://identifiers.org/aop.events/1046	https://identifiers.org/aop/440	https://identifiers.org/aop/440	Hypothalamus estrogen receptors activity suppression leading to ovarian cancer via ovarian epithelial cell hyperplasia
https://identifiers.org/aop.events/1262	https://identifiers.org/aop.events/1262	https://identifiers.org/aop/441	https://identifiers.org/aop/441	Ionizing radiation-induced DNA damage leads to microcephaly via apoptosis and premature cell differentiation
https://identifiers.org/aop.events/1974	https://identifiers.org/aop.events/1974	https://identifiers.org/aop/441	https://identifiers.org/aop/441	Ionizing radiation-induced DNA damage leads to microcephaly via apoptosis and premature cell differentiation
https://identifiers.org/aop.events/1983	https://identifiers.org/aop.events/1983	https://identifiers.org/aop/442	https://identifiers.org/aop/442	Binding to voltage gate sodium channels during development leads to cognitive impairment 
https://identifiers.org/aop.events/1980	https://identifiers.org/aop.events/1980	https://identifiers.org/aop/443	https://identifiers.org/aop/443	 DNA damage and mutations leading to Metastatic Breast Cancer
https://identifiers.org/aop.events/155	https://identifiers.org/aop.events/155	https://identifiers.org/aop/443	https://identifiers.org/aop/443	 DNA damage and mutations leading to Metastatic Breast Cancer
https://identifiers.org/aop.events/1457	https://identifiers.org/aop.events/1457	https://identifiers.org/aop/443	https://identifiers.org/aop/443	 DNA damage and mutations leading to Metastatic Breast Cancer
https://identifiers.org/aop.events/1981	https://identifiers.org/aop.events/1981	https://identifiers.org/aop/443	https://identifiers.org/aop/443	 DNA damage and mutations leading to Metastatic Breast Cancer
https://identifiers.org/aop.events/1632	https://identifiers.org/aop.events/1632	https://identifiers.org/aop/444	https://identifiers.org/aop/444	Ionizing radiation leads to reduced reproduction in Eisenia fetida via reduced spermatogenesis and cocoon hatchability
https://identifiers.org/aop.events/202	https://identifiers.org/aop.events/202	https://identifiers.org/aop/447	https://identifiers.org/aop/447	Kidney failure induced by inhibition of mitochondrial electron transfer chain through apoptosis, inflammation and oxidative stress pathways
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/447	https://identifiers.org/aop/447	Kidney failure induced by inhibition of mitochondrial electron transfer chain through apoptosis, inflammation and oxidative stress pathways
https://identifiers.org/aop.events/105	https://identifiers.org/aop.events/105	https://identifiers.org/aop/447	https://identifiers.org/aop/447	Kidney failure induced by inhibition of mitochondrial electron transfer chain through apoptosis, inflammation and oxidative stress pathways
https://identifiers.org/aop.events/814	https://identifiers.org/aop.events/814	https://identifiers.org/aop/447	https://identifiers.org/aop/447	Kidney failure induced by inhibition of mitochondrial electron transfer chain through apoptosis, inflammation and oxidative stress pathways
https://identifiers.org/aop.events/1502	https://identifiers.org/aop.events/1502	https://identifiers.org/aop/449	https://identifiers.org/aop/449	Ceramide synthase inhibition leading to neural tube defects 
https://identifiers.org/aop.events/352	https://identifiers.org/aop.events/352	https://identifiers.org/aop/450	https://identifiers.org/aop/450	 Inhibition of AChE and activation of CYP2E1 leading to sensory axonal peripheral neuropathy and mortality
https://identifiers.org/aop.events/618	https://identifiers.org/aop.events/618	https://identifiers.org/aop/450	https://identifiers.org/aop/450	 Inhibition of AChE and activation of CYP2E1 leading to sensory axonal peripheral neuropathy and mortality
https://identifiers.org/aop.events/1391	https://identifiers.org/aop.events/1391	https://identifiers.org/aop/450	https://identifiers.org/aop/450	 Inhibition of AChE and activation of CYP2E1 leading to sensory axonal peripheral neuropathy and mortality
https://identifiers.org/aop.events/1495	https://identifiers.org/aop.events/1495	https://identifiers.org/aop/451	https://identifiers.org/aop/451	Interaction with lung resident cell membrane components leads to lung cancer
https://identifiers.org/aop.events/1496	https://identifiers.org/aop.events/1496	https://identifiers.org/aop/451	https://identifiers.org/aop/451	Interaction with lung resident cell membrane components leads to lung cancer
https://identifiers.org/aop.events/1457	https://identifiers.org/aop.events/1457	https://identifiers.org/aop/452	https://identifiers.org/aop/452	Adverse outcome pathway of PM-induced respiratory toxicity
https://identifiers.org/aop.events/1262	https://identifiers.org/aop.events/1262	https://identifiers.org/aop/452	https://identifiers.org/aop/452	Adverse outcome pathway of PM-induced respiratory toxicity
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/452	https://identifiers.org/aop/452	Adverse outcome pathway of PM-induced respiratory toxicity
https://identifiers.org/aop.events/944	https://identifiers.org/aop.events/944	https://identifiers.org/aop/455	https://identifiers.org/aop/455	Aryl hydrocarbon receptor activation leading to early life stage mortality via sox9 repression induced impeded craniofacial development
https://identifiers.org/aop.events/18	https://identifiers.org/aop.events/18	https://identifiers.org/aop/455	https://identifiers.org/aop/455	Aryl hydrocarbon receptor activation leading to early life stage mortality via sox9 repression induced impeded craniofacial development
https://identifiers.org/aop.events/2020	https://identifiers.org/aop.events/2020	https://identifiers.org/aop/455	https://identifiers.org/aop/455	Aryl hydrocarbon receptor activation leading to early life stage mortality via sox9 repression induced impeded craniofacial development
https://identifiers.org/aop.events/944	https://identifiers.org/aop.events/944	https://identifiers.org/aop/456	https://identifiers.org/aop/456	Aryl hydrocarbon receptor activation leading to early life stage mortality via sox9 repression induced cardiovascular toxicity
https://identifiers.org/aop.events/2020	https://identifiers.org/aop.events/2020	https://identifiers.org/aop/456	https://identifiers.org/aop/456	Aryl hydrocarbon receptor activation leading to early life stage mortality via sox9 repression induced cardiovascular toxicity
https://identifiers.org/aop.events/18	https://identifiers.org/aop.events/18	https://identifiers.org/aop/456	https://identifiers.org/aop/456	Aryl hydrocarbon receptor activation leading to early life stage mortality via sox9 repression induced cardiovascular toxicity
https://identifiers.org/aop.events/1969	https://identifiers.org/aop.events/1969	https://identifiers.org/aop/457	https://identifiers.org/aop/457	Succinate dehydrogenase inhibition leading to increased insulin resistance through reduction in circulating thyroxine
https://identifiers.org/aop.events/281	https://identifiers.org/aop.events/281	https://identifiers.org/aop/457	https://identifiers.org/aop/457	Succinate dehydrogenase inhibition leading to increased insulin resistance through reduction in circulating thyroxine
https://identifiers.org/aop.events/277	https://identifiers.org/aop.events/277	https://identifiers.org/aop/457	https://identifiers.org/aop/457	Succinate dehydrogenase inhibition leading to increased insulin resistance through reduction in circulating thyroxine
https://identifiers.org/aop.events/2118	https://identifiers.org/aop.events/2118	https://identifiers.org/aop/457	https://identifiers.org/aop/457	Succinate dehydrogenase inhibition leading to increased insulin resistance through reduction in circulating thyroxine
https://identifiers.org/aop.events/18	https://identifiers.org/aop.events/18	https://identifiers.org/aop/458	https://identifiers.org/aop/458	AhR activation in the liver leading to Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/281	https://identifiers.org/aop.events/281	https://identifiers.org/aop/458	https://identifiers.org/aop/458	AhR activation in the liver leading to Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/961	https://identifiers.org/aop.events/961	https://identifiers.org/aop/458	https://identifiers.org/aop/458	AhR activation in the liver leading to Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/18	https://identifiers.org/aop.events/18	https://identifiers.org/aop/459	https://identifiers.org/aop/459	AhR activation in the thyroid leading to Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/850	https://identifiers.org/aop.events/850	https://identifiers.org/aop/459	https://identifiers.org/aop/459	AhR activation in the thyroid leading to Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/277	https://identifiers.org/aop.events/277	https://identifiers.org/aop/459	https://identifiers.org/aop/459	AhR activation in the thyroid leading to Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/1969	https://identifiers.org/aop.events/1969	https://identifiers.org/aop/459	https://identifiers.org/aop/459	AhR activation in the thyroid leading to Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/281	https://identifiers.org/aop.events/281	https://identifiers.org/aop/459	https://identifiers.org/aop/459	AhR activation in the thyroid leading to Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/376	https://identifiers.org/aop.events/376	https://identifiers.org/aop/46	https://identifiers.org/aop/46	AFB1: Mutagenic Mode-of-Action leading to Hepatocellular Carcinoma (HCC)
https://identifiers.org/aop.events/493	https://identifiers.org/aop.events/493	https://identifiers.org/aop/46	https://identifiers.org/aop/46	AFB1: Mutagenic Mode-of-Action leading to Hepatocellular Carcinoma (HCC)
https://identifiers.org/aop.events/409	https://identifiers.org/aop.events/409	https://identifiers.org/aop/46	https://identifiers.org/aop/46	AFB1: Mutagenic Mode-of-Action leading to Hepatocellular Carcinoma (HCC)
https://identifiers.org/aop.events/378	https://identifiers.org/aop.events/378	https://identifiers.org/aop/46	https://identifiers.org/aop/46	AFB1: Mutagenic Mode-of-Action leading to Hepatocellular Carcinoma (HCC)
https://identifiers.org/aop.events/2044	https://identifiers.org/aop.events/2044	https://identifiers.org/aop/460	https://identifiers.org/aop/460	Antagonism of Smoothened receptor leading to orofacial clefting
https://identifiers.org/aop.events/2027	https://identifiers.org/aop.events/2027	https://identifiers.org/aop/460	https://identifiers.org/aop/460	Antagonism of Smoothened receptor leading to orofacial clefting
https://identifiers.org/aop.events/1262	https://identifiers.org/aop.events/1262	https://identifiers.org/aop/460	https://identifiers.org/aop/460	Antagonism of Smoothened receptor leading to orofacial clefting
https://identifiers.org/aop.events/2040	https://identifiers.org/aop.events/2040	https://identifiers.org/aop/460	https://identifiers.org/aop/460	Antagonism of Smoothened receptor leading to orofacial clefting
https://identifiers.org/aop.events/2043	https://identifiers.org/aop.events/2043	https://identifiers.org/aop/460	https://identifiers.org/aop/460	Antagonism of Smoothened receptor leading to orofacial clefting
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/464	https://identifiers.org/aop/464	Calcium overload in dopaminergic neurons of the substantia nigra leading to parkinsonian motor deficits
https://identifiers.org/aop.events/1825	https://identifiers.org/aop.events/1825	https://identifiers.org/aop/464	https://identifiers.org/aop/464	Calcium overload in dopaminergic neurons of the substantia nigra leading to parkinsonian motor deficits
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/464	https://identifiers.org/aop/464	Calcium overload in dopaminergic neurons of the substantia nigra leading to parkinsonian motor deficits
https://identifiers.org/aop.events/1512	https://identifiers.org/aop.events/1512	https://identifiers.org/aop/464	https://identifiers.org/aop/464	Calcium overload in dopaminergic neurons of the substantia nigra leading to parkinsonian motor deficits
https://identifiers.org/aop.events/1901	https://identifiers.org/aop.events/1901	https://identifiers.org/aop/468	https://identifiers.org/aop/468	Binding of SARS-CoV-2 to ACE2 leads to hyperinflammation (via cell death)
https://identifiers.org/aop.events/1847	https://identifiers.org/aop.events/1847	https://identifiers.org/aop/468	https://identifiers.org/aop/468	Binding of SARS-CoV-2 to ACE2 leads to hyperinflammation (via cell death)
https://identifiers.org/aop.events/1496	https://identifiers.org/aop.events/1496	https://identifiers.org/aop/468	https://identifiers.org/aop/468	Binding of SARS-CoV-2 to ACE2 leads to hyperinflammation (via cell death)
https://identifiers.org/aop.events/1868	https://identifiers.org/aop.events/1868	https://identifiers.org/aop/468	https://identifiers.org/aop/468	Binding of SARS-CoV-2 to ACE2 leads to hyperinflammation (via cell death)
https://identifiers.org/aop.events/1738	https://identifiers.org/aop.events/1738	https://identifiers.org/aop/468	https://identifiers.org/aop/468	Binding of SARS-CoV-2 to ACE2 leads to hyperinflammation (via cell death)
https://identifiers.org/aop.events/1825	https://identifiers.org/aop.events/1825	https://identifiers.org/aop/468	https://identifiers.org/aop/468	Binding of SARS-CoV-2 to ACE2 leads to hyperinflammation (via cell death)
https://identifiers.org/aop.events/2067	https://identifiers.org/aop.events/2067	https://identifiers.org/aop/470	https://identifiers.org/aop/470	Deposition of energy leads to vascular remodeling
https://identifiers.org/aop.events/2069	https://identifiers.org/aop.events/2069	https://identifiers.org/aop/470	https://identifiers.org/aop/470	Deposition of energy leads to vascular remodeling
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/470	https://identifiers.org/aop/470	Deposition of energy leads to vascular remodeling
https://identifiers.org/aop.events/1493	https://identifiers.org/aop.events/1493	https://identifiers.org/aop/470	https://identifiers.org/aop/470	Deposition of energy leads to vascular remodeling
https://identifiers.org/aop.events/352	https://identifiers.org/aop.events/352	https://identifiers.org/aop/471	https://identifiers.org/aop/471	Various neuronal effects induced by elavl3, sox10, and mbp
https://identifiers.org/aop.events/618	https://identifiers.org/aop.events/618	https://identifiers.org/aop/471	https://identifiers.org/aop/471	Various neuronal effects induced by elavl3, sox10, and mbp
https://identifiers.org/aop.events/188	https://identifiers.org/aop.events/188	https://identifiers.org/aop/471	https://identifiers.org/aop/471	Various neuronal effects induced by elavl3, sox10, and mbp
https://identifiers.org/aop.events/1632	https://identifiers.org/aop.events/1632	https://identifiers.org/aop/473	https://identifiers.org/aop/473	Energy deposition from internalized Ra-226 decay lower oxygen binding capacity of hemocyanin
